road_segment_id,traffic_speed,day,week_day,time,hour,min
1802838360064, 43.8279182222,4,wednesday,6.0,6,0
1802838360064, 37.8282455556,4,wednesday,6.15,6,15
1802838360064, 36.7261057778,4,wednesday,6.30,6,30
1802838360064, 39.0305491111,4,wednesday,6.45,6,45
1802838360064, 47.2741584444,11,wednesday,6.0,6,0
1802838360064, 35.8315397778,11,wednesday,6.15,6,15
1802838360064, 36.9836017778,11,wednesday,6.30,6,30
1802838360064, 39.7425682222,11,wednesday,6.45,6,45
1802838360064, 50.2349684444,18,wednesday,6.0,6,0
1802838360064, 52.1229491111,18,wednesday,6.15,6,15
1802838360064, 44.8809844444,18,wednesday,6.30,6,30
1802838360064, 38.772318,18,wednesday,6.45,6,45
1802838360064, 37.9591517778,25,wednesday,6.0,6,0
1802838360064, 38.1434462222,25,wednesday,6.15,6,15
1802838360064, 35.6403875556,25,wednesday,6.30,6,30
1802838360064, 33.4261424444,25,wednesday,6.45,6,45
1802838360064, 47.4366355556,32,wednesday,6.0,6,0
1802838360064, 45.804016,32,wednesday,6.15,6,15
1802838360064, 46.2867597778,32,wednesday,6.30,6,30
1802838360064, 37.3628137778,32,wednesday,6.45,6,45
1802838360064, 43.551776,39,wednesday,6.0,6,0
1802838360064, 40.6313691111,39,wednesday,6.15,6,15
1802838360064, 36.8961548889,39,wednesday,6.30,6,30
1802838360064, 34.1563811111,39,wednesday,6.45,6,45
1802838360064, 41.2780493333,46,wednesday,6.0,6,0
1802838360064, 42.1092308889,46,wednesday,6.15,6,15
1802838360064, 40.0231471111,46,wednesday,6.30,6,30
1802838360064, 36.5795551111,46,wednesday,6.45,6,45
1802838360064, 44.9131868889,53,wednesday,6.0,6,0
1802838360064, 36.8157455556,53,wednesday,6.15,6,15
1802838360064, 35.4562062222,53,wednesday,6.30,6,30
1802838360064, 40.9769148889,53,wednesday,6.45,6,45
1802838360064, 36.0785017778,60,wednesday,6.0,6,0
1802838360064, 40.4807528889,60,wednesday,6.15,6,15
1802838360064, 38.0680831111,60,wednesday,6.30,6,30
1802838360064, 31.1471222222,60,wednesday,6.45,6,45
