road_segment_id,traffic_speed,day,week_day,time,hour,min
1802838360064, 41.3480687196,0,saturday,0.0,0,0
1802838360064, 37.2413564444,0,saturday,0.15,0,15
1802838360064, 33.83275,0,saturday,0.30,0,30
1802838360064, 40.4034444444,0,saturday,0.45,0,45
1802838360064, 49.8430573333,0,saturday,1.0,1,0
1802838360064, 53.7421175556,0,saturday,1.15,1,15
1802838360064, 47.9850506667,0,saturday,1.30,1,30
1802838360064, 44.1353671111,0,saturday,1.45,1,45
1802838360064, 43.2176513333,0,saturday,2.0,2,0
1802838360064, 43.6992624444,0,saturday,2.15,2,15
1802838360064, 44.3850304444,0,saturday,2.30,2,30
1802838360064, 37.7521095556,0,saturday,2.45,2,45
1802838360064, 45.4259548889,0,saturday,3.0,3,0
1802838360064, 52.4822535556,0,saturday,3.15,3,15
1802838360064, 50.4736057778,0,saturday,3.30,3,30
1802838360064, 46.0167477778,0,saturday,3.45,3,45
1802838360064, 50.2729982222,0,saturday,4.0,4,0
1802838360064, 52.6590691111,0,saturday,4.15,4,15
1802838360064, 40.3081048889,0,saturday,4.30,4,30
1802838360064, 31.8779862222,0,saturday,4.45,4,45
1802838360064, 30.9453333333,0,saturday,5.0,5,0
1802838360064, 42.1836331111,0,saturday,5.15,5,15
1802838360064, 49.2451793333,0,saturday,5.30,5,30
1802838360064, 45.7657717778,0,saturday,5.45,5,45
1802838360064, 39.9060162222,0,saturday,6.0,6,0
1802838360064, 36.0333726667,0,saturday,6.15,6,15
1802838360064, 34.7050577778,0,saturday,6.30,6,30
1802838360064, 31.6920111111,0,saturday,6.45,6,45
1802838360064, 26.6797113333,0,saturday,7.0,7,0
1802838360064, 24.4311135556,0,saturday,7.15,7,15
1802838360064, 26.0215411333,0,saturday,7.30,7,30
1802838360064, 22.7213548444,0,saturday,7.45,7,45
1802838360064, 15.0768515333,0,saturday,8.0,8,0
1802838360064, 18.5716056,0,saturday,8.15,8,15
1802838360064, 25.3057177778,0,saturday,8.30,8,30
1802838360064, 23.2678246667,0,saturday,8.45,8,45
1802838360064, 17.7914976444,0,saturday,9.0,9,0
1802838360064, 17.0776422222,0,saturday,9.15,9,15
1802838360064, 24.3130194667,0,saturday,9.30,9,30
1802838360064, 27.4593637778,0,saturday,9.45,9,45
1802838360064, 29.6670297778,0,saturday,10.0,10,0
1802838360064, 34.9422915556,0,saturday,10.15,10,15
1802838360064, 38.2864304444,0,saturday,10.30,10,30
1802838360064, 40.8777226667,0,saturday,10.45,10,45
1802838360064, 41.48635,0,saturday,11.0,11,0
1802838360064, 38.15806,0,saturday,11.15,11,15
1802838360064, 34.5803148889,0,saturday,11.30,11,30
1802838360064, 29.3557944444,0,saturday,11.45,11,45
1802838360064, 22.6424368889,0,saturday,12.0,12,0
1802838360064, 22.4298322222,0,saturday,12.15,12,15
1802838360064, 26.4119002222,0,saturday,12.30,12,30
1802838360064, 32.1660191111,0,saturday,12.45,12,45
1802838360064, 41.7218062222,0,saturday,13.0,13,0
1802838360064, 45.0956984444,0,saturday,13.15,13,15
1802838360064, 41.8175708889,0,saturday,13.30,13,30
1802838360064, 41.6488851111,0,saturday,13.45,13,45
1802838360064, 40.4501968736,0,saturday,14.0,14,0
1802838360064, 37.0034668966,0,saturday,14.15,14,15
1802838360064, 34.2353876628,0,saturday,14.30,14,30
1802838360064, 32.1952757778,0,saturday,14.45,14,45
1802838360064, 29.6199654444,0,saturday,15.0,15,0
1802838360064, 24.0972018222,0,saturday,15.15,15,15
1802838360064, 18.4399218,0,saturday,15.30,15,30
1802838360064, 22.6952498444,0,saturday,15.45,15,45
1802838360064, 28.9274622,0,saturday,16.0,16,0
1802838360064, 30.4543653333,0,saturday,16.15,16,15
1802838360064, 33.00369,0,saturday,16.30,16,30
1802838360064, 30.2048042222,0,saturday,16.45,16,45
1802838360064, 24.51665,0,saturday,17.0,17,0
1802838360064, 25.9024228889,0,saturday,17.15,17,15
1802838360064, 30.2026734444,0,saturday,17.30,17,30
1802838360064, 31.1282272222,0,saturday,17.45,17,45
1802838360064, 25.8298003556,0,saturday,18.0,18,0
1802838360064, 17.9361855556,0,saturday,18.15,18,15
1802838360064, 13.407323,0,saturday,18.30,18,30
1802838360064, 12.167072,0,saturday,18.45,18,45
1802838360064, 18.4622792,0,saturday,19.0,19,0
1802838360064, 28.6844018889,0,saturday,19.15,19,15
1802838360064, 31.9037324444,0,saturday,19.30,19,30
1802838360064, 31.4730404444,0,saturday,19.45,19,45
1802838360064, 34.3607375556,0,saturday,20.0,20,0
1802838360064, 34.2976173333,0,saturday,20.15,20,15
1802838360064, 30.6132717778,0,saturday,20.30,20,30
1802838360064, 29.6243026667,0,saturday,20.45,20,45
1802838360064, 35.3670633333,0,saturday,21.0,21,0
1802838360064, 39.4383144444,0,saturday,21.15,21,15
1802838360064, 37.7656575556,0,saturday,21.30,21,30
1802838360064, 44.0670251111,0,saturday,21.45,21,45
1802838360064, 45.5910928889,0,saturday,22.0,22,0
1802838360064, 44.9293415556,0,saturday,22.15,22,15
1802838360064, 46.1609504444,0,saturday,22.30,22,30
1802838360064, 44.1012606667,0,saturday,22.45,22,45
1802838360064, 47.048964,0,saturday,23.0,23,0
1802838360064, 45.2252657778,0,saturday,23.15,23,15
1802838360064, 45.9974242222,0,saturday,23.30,23,30
1802838360064, 53.0969928889,0,saturday,23.45,23,45
1802838360064, 49.1788097778,1,sunday,0.0,0,0
1802838360064, 46.4181193333,1,sunday,0.15,0,15
1802838360064, 43.8251122222,1,sunday,0.30,0,30
1802838360064, 43.6574486667,1,sunday,0.45,0,45
1802838360064, 44.3502175556,1,sunday,1.0,1,0
1802838360064, 37.975008,1,sunday,1.15,1,15
1802838360064, 45.7895657778,1,sunday,1.30,1,30
1802838360064, 54.0615313333,1,sunday,1.45,1,45
1802838360064, 43.576682,1,sunday,2.0,2,0
1802838360064, 39.4063286667,1,sunday,2.15,2,15
1802838360064, 43.5888024444,1,sunday,2.30,2,30
1802838360064, 42.5026655556,1,sunday,2.45,2,45
1802838360064, 39.946128,1,sunday,3.0,3,0
1802838360064, 48.8532164444,1,sunday,3.15,3,15
1802838360064, 62.2274935556,1,sunday,3.30,3,30
1802838360064, 59.2351717778,1,sunday,3.45,3,45
1802838360064, 49.3316657778,1,sunday,4.0,4,0
1802838360064, 47.0715315556,1,sunday,4.15,4,15
1802838360064, 53.9116888889,1,sunday,4.30,4,30
1802838360064, 52.8187795556,1,sunday,4.45,4,45
1802838360064, 43.536074,1,sunday,5.0,5,0
1802838360064, 37.790604,1,sunday,5.15,5,15
1802838360064, 35.7976497778,1,sunday,5.30,5,30
1802838360064, 38.0557115556,1,sunday,5.45,5,45
1802838360064, 36.7651628889,1,sunday,6.0,6,0
1802838360064, 38.7399197778,1,sunday,6.15,6,15
1802838360064, 40.7724395556,1,sunday,6.30,6,30
1802838360064, 38.7276148889,1,sunday,6.45,6,45
1802838360064, 34.2682172444,1,sunday,7.0,7,0
1802838360064, 28.7923098889,1,sunday,7.15,7,15
1802838360064, 33.1148319778,1,sunday,7.30,7,30
1802838360064, 37.8176717778,1,sunday,7.45,7,45
1802838360064, 39.9141213333,1,sunday,8.0,8,0
1802838360064, 38.1187371111,1,sunday,8.15,8,15
1802838360064, 37.7902433333,1,sunday,8.30,8,30
1802838360064, 39.235158,1,sunday,8.45,8,45
1802838360064, 38.1362533333,1,sunday,9.0,9,0
1802838360064, 36.1275468889,1,sunday,9.15,9,15
1802838360064, 33.3884991111,1,sunday,9.30,9,30
1802838360064, 29.9563213333,1,sunday,9.45,9,45
1802838360064, 30.3002566667,1,sunday,10.0,10,0
1802838360064, 35.1089782222,1,sunday,10.15,10,15
1802838360064, 36.0049920383,1,sunday,10.30,10,30
1802838360064, 36.9150857143,1,sunday,10.45,10,45
1802838360064, 39.439868468,1,sunday,11.0,11,0
1802838360064, 36.0548413333,1,sunday,11.15,11,15
1802838360064, 35.6617808889,1,sunday,11.30,11,30
1802838360064, 35.527958,1,sunday,11.45,11,45
1802838360064, 33.1716277778,1,sunday,12.0,12,0
1802838360064, 39.2738786667,1,sunday,12.15,12,15
1802838360064, 41.0990573333,1,sunday,12.30,12,30
1802838360064, 33.9835084444,1,sunday,12.45,12,45
1802838360064, 32.5143051111,1,sunday,13.0,13,0
1802838360064, 34.560368,1,sunday,13.15,13,15
1802838360064, 37.7921766667,1,sunday,13.30,13,30
1802838360064, 44.0785137778,1,sunday,13.45,13,45
1802838360064, 43.1662108889,1,sunday,14.0,14,0
1802838360064, 36.1981046667,1,sunday,14.15,14,15
1802838360064, 36.2608228889,1,sunday,14.30,14,30
1802838360064, 38.2147673563,1,sunday,14.45,14,45
1802838360064, 35.6813427586,1,sunday,15.0,15,0
1802838360064, 38.3937148889,1,sunday,15.15,15,15
1802838360064, 40.0775462222,1,sunday,15.30,15,30
1802838360064, 35.6323895556,1,sunday,15.45,15,45
1802838360064, 35.4999521686,1,sunday,16.0,16,0
1802838360064, 35.7057262069,1,sunday,16.15,16,15
1802838360064, 33.6588284904,1,sunday,16.30,16,30
1802838360064, 34.7221937778,1,sunday,16.45,16,45
1802838360064, 33.4763253333,1,sunday,17.0,17,0
1802838360064, 35.4245026667,1,sunday,17.15,17,15
1802838360064, 41.9656726667,1,sunday,17.30,17,30
1802838360064, 39.0103882222,1,sunday,17.45,17,45
1802838360064, 36.490258,1,sunday,18.0,18,0
1802838360064, 37.2325466667,1,sunday,18.15,18,15
1802838360064, 35.3200875556,1,sunday,18.30,18,30
1802838360064, 32.5941,1,sunday,18.45,18,45
1802838360064, 32.6229131111,1,sunday,19.0,19,0
1802838360064, 38.2733308889,1,sunday,19.15,19,15
1802838360064, 37.4082897778,1,sunday,19.30,19,30
1802838360064, 35.6762877778,1,sunday,19.45,19,45
1802838360064, 36.99834,1,sunday,20.0,20,0
1802838360064, 35.6446571111,1,sunday,20.15,20,15
1802838360064, 33.2122557778,1,sunday,20.30,20,30
1802838360064, 34.3797257778,1,sunday,20.45,20,45
1802838360064, 36.4899557778,1,sunday,21.0,21,0
1802838360064, 36.1619346667,1,sunday,21.15,21,15
1802838360064, 38.2044222222,1,sunday,21.30,21,30
1802838360064, 39.3217728889,1,sunday,21.45,21,45
1802838360064, 38.3021422222,1,sunday,22.0,22,0
1802838360064, 42.953118,1,sunday,22.15,22,15
1802838360064, 44.2323666667,1,sunday,22.30,22,30
1802838360064, 43.0635,1,sunday,22.45,22,45
1802838360064, 48.6292993333,1,sunday,23.0,23,0
1802838360064, 50.2404551111,1,sunday,23.15,23,15
1802838360064, 48.545146,1,sunday,23.30,23,30
1802838360064, 42.1854322222,1,sunday,23.45,23,45
1802838360064, 36.6521864444,2,monday,0.0,0,0
1802838360064, 35.590312,2,monday,0.15,0,15
1802838360064, 39.4820324444,2,monday,0.30,0,30
1802838360064, 42.3926733333,2,monday,0.45,0,45
1802838360064, 40.3840951111,2,monday,1.0,1,0
1802838360064, 49.5721837778,2,monday,1.15,1,15
1802838360064, 53.113704,2,monday,1.30,1,30
1802838360064, 45.1320964444,2,monday,1.45,1,45
1802838360064, 48.0933122222,2,monday,2.0,2,0
1802838360064, 52.5694666667,2,monday,2.15,2,15
1802838360064, 51.77202,2,monday,2.30,2,30
1802838360064, 47.4936433333,2,monday,2.45,2,45
1802838360064, 46.1712111111,2,monday,3.0,3,0
1802838360064, 46.9608944444,2,monday,3.15,3,15
1802838360064, 46.803458,2,monday,3.30,3,30
1802838360064, 51.2973844444,2,monday,3.45,3,45
1802838360064, 54.0740773333,2,monday,4.0,4,0
1802838360064, 53.2267437778,2,monday,4.15,4,15
1802838360064, 47.4052791111,2,monday,4.30,4,30
1802838360064, 45.7082024444,2,monday,4.45,4,45
1802838360064, 41.7061286667,2,monday,5.0,5,0
1802838360064, 44.7710917778,2,monday,5.15,5,15
1802838360064, 50.3164995556,2,monday,5.30,5,30
1802838360064, 43.9695664444,2,monday,5.45,5,45
1802838360064, 40.4785304444,2,monday,6.0,6,0
1802838360064, 39.8382762222,2,monday,6.15,6,15
1802838360064, 39.8353982222,2,monday,6.30,6,30
1802838360064, 44.2468466667,2,monday,6.45,6,45
1802838360064, 43.0821542222,2,monday,7.0,7,0
1802838360064, 32.3097531111,2,monday,7.15,7,15
1802838360064, 31.3897557778,2,monday,7.30,7,30
1802838360064, 37.8171573333,2,monday,7.45,7,45
1802838360064, 38.7117271111,2,monday,8.0,8,0
1802838360064, 35.9213051111,2,monday,8.15,8,15
1802838360064, 34.2735155556,2,monday,8.30,8,30
1802838360064, 37.635436,2,monday,8.45,8,45
1802838360064, 38.8963995556,2,monday,9.0,9,0
1802838360064, 42.5126337778,2,monday,9.15,9,15
1802838360064, 46.1115768046,2,monday,9.30,9,30
1802838360064, 41.4626660847,2,monday,9.45,9,45
1802838360064, 41.004197094,2,monday,10.0,10,0
1802838360064, 39.8849130837,2,monday,10.15,10,15
1802838360064, 41.7507439411,2,monday,10.30,10,30
1802838360064, 41.6638709189,2,monday,10.45,10,45
1802838360064, 38.1084825287,2,monday,11.0,11,0
1802838360064, 41.2267585057,2,monday,11.15,11,15
1802838360064, 38.8984167816,2,monday,11.30,11,30
1802838360064, 32.0467325747,2,monday,11.45,11,45
1802838360064, 37.1289022222,2,monday,12.0,12,0
1802838360064, 42.6810726667,2,monday,12.15,12,15
1802838360064, 38.6324666667,2,monday,12.30,12,30
1802838360064, 35.3001448889,2,monday,12.45,12,45
1802838360064, 34.2488604444,2,monday,13.0,13,0
1802838360064, 36.6102591111,2,monday,13.15,13,15
1802838360064, 39.7266150115,2,monday,13.30,13,30
1802838360064, 41.0681910345,2,monday,13.45,13,45
1802838360064, 43.3267507881,2,monday,14.0,14,0
1802838360064, 39.6139346154,2,monday,14.15,14,15
1802838360064, 38.4270331594,2,monday,14.30,14,30
1802838360064, 36.3062241026,2,monday,14.45,14,45
1802838360064, 27.2702554524,2,monday,15.0,15,0
1802838360064, 30.2198586667,2,monday,15.15,15,15
1802838360064, 38.485188,2,monday,15.30,15,30
1802838360064, 42.9170422222,2,monday,15.45,15,45
1802838360064, 42.980048,2,monday,16.0,16,0
1802838360064, 38.0679053333,2,monday,16.15,16,15
1802838360064, 35.1895942222,2,monday,16.30,16,30
1802838360064, 36.2742271111,2,monday,16.45,16,45
1802838360064, 37.9328831111,2,monday,17.0,17,0
1802838360064, 39.6408691111,2,monday,17.15,17,15
1802838360064, 41.7061475556,2,monday,17.30,17,30
1802838360064, 40.2632055556,2,monday,17.45,17,45
1802838360064, 36.423176,2,monday,18.0,18,0
1802838360064, 32.8431593333,2,monday,18.15,18,15
1802838360064, 32.4294735556,2,monday,18.30,18,30
1802838360064, 31.8503437778,2,monday,18.45,18,45
1802838360064, 29.6453693333,2,monday,19.0,19,0
1802838360064, 28.1757022222,2,monday,19.15,19,15
1802838360064, 36.9405604444,2,monday,19.30,19,30
1802838360064, 38.2473231111,2,monday,19.45,19,45
1802838360064, 33.2284688889,2,monday,20.0,20,0
1802838360064, 35.865004,2,monday,20.15,20,15
1802838360064, 35.5075817778,2,monday,20.30,20,30
1802838360064, 38.4329777778,2,monday,20.45,20,45
1802838360064, 40.1444486667,2,monday,21.0,21,0
1802838360064, 33.6305726667,2,monday,21.15,21,15
1802838360064, 28.8972704444,2,monday,21.30,21,30
1802838360064, 30.7808417778,2,monday,21.45,21,45
1802838360064, 32.1796244444,2,monday,22.0,22,0
1802838360064, 39.8561957778,2,monday,22.15,22,15
1802838360064, 43.9329688889,2,monday,22.30,22,30
1802838360064, 47.7433946667,2,monday,22.45,22,45
1802838360064, 55.6565562222,2,monday,23.0,23,0
1802838360064, 47.325876,2,monday,23.15,23,15
1802838360064, 36.4707671111,2,monday,23.30,23,30
1802838360064, 37.9021893333,2,monday,23.45,23,45
1802838360064, 35.6198675556,3,tuesday,0.0,0,0
1802838360064, 36.9563935556,3,tuesday,0.15,0,15
1802838360064, 42.737888,3,tuesday,0.30,0,30
1802838360064, 42.9067826667,3,tuesday,0.45,0,45
1802838360064, 47.1318331111,3,tuesday,1.0,1,0
1802838360064, 49.6347155556,3,tuesday,1.15,1,15
1802838360064, 55.6869551111,3,tuesday,1.30,1,30
1802838360064, 55.8284097778,3,tuesday,1.45,1,45
1802838360064, 49.5641928889,3,tuesday,2.0,2,0
1802838360064, 52.1305653333,3,tuesday,2.15,2,15
1802838360064, 49.0058064444,3,tuesday,2.30,2,30
1802838360064, 48.3470311111,3,tuesday,2.45,2,45
1802838360064, 54.8389513333,3,tuesday,3.0,3,0
1802838360064, 55.6744006667,3,tuesday,3.15,3,15
1802838360064, 53.7540835556,3,tuesday,3.30,3,30
1802838360064, 47.1406840077,3,tuesday,3.45,3,45
1802838360064, 41.7012728736,3,tuesday,4.0,4,0
1802838360064, 47.195149364,3,tuesday,4.15,4,15
1802838360064, 54.7616028889,3,tuesday,4.30,4,30
1802838360064, 55.1886495556,3,tuesday,4.45,4,45
1802838360064, 54.9844642222,3,tuesday,5.0,5,0
1802838360064, 49.6799971111,3,tuesday,5.15,5,15
1802838360064, 42.48739,3,tuesday,5.30,5,30
1802838360064, 46.2789664444,3,tuesday,5.45,5,45
1802838360064, 57.9704986667,3,tuesday,6.0,6,0
1802838360064, 55.6051773333,3,tuesday,6.15,6,15
1802838360064, 43.1806322222,3,tuesday,6.30,6,30
