road_segment_id,traffic_speed,day,week_day,time,hour,min
1802838360064, 36.7651628889,1,sunday,6.0,6,0
1802838360064, 38.7399197778,1,sunday,6.15,6,15
1802838360064, 40.7724395556,1,sunday,6.30,6,30
1802838360064, 38.7276148889,1,sunday,6.45,6,45
1802838360064, 51.0328308889,8,sunday,6.0,6,0
1802838360064, 46.3683822222,8,sunday,6.15,6,15
1802838360064, 45.5864868889,8,sunday,6.30,6,30
1802838360064, 39.3358304444,8,sunday,6.45,6,45
1802838360064, 42.4247137778,15,sunday,6.0,6,0
1802838360064, 41.5241308889,15,sunday,6.15,6,15
1802838360064, 37.2316204444,15,sunday,6.30,6,30
1802838360064, 39.6110566667,15,sunday,6.45,6,45
1802838360064, 45.1384113333,22,sunday,6.0,6,0
1802838360064, 37.7066951111,22,sunday,6.15,6,15
1802838360064, 40.311452,22,sunday,6.30,6,30
1802838360064, 45.1972893333,22,sunday,6.45,6,45
1802838360064, 47.1239977778,29,sunday,6.0,6,0
1802838360064, 39.578154,29,sunday,6.15,6,15
1802838360064, 42.7323466667,29,sunday,6.30,6,30
1802838360064, 45.7055268889,29,sunday,6.45,6,45
1802838360064, 39.8308742222,36,sunday,6.0,6,0
1802838360064, 36.8325582222,36,sunday,6.15,6,15
1802838360064, 44.2863993333,36,sunday,6.30,6,30
1802838360064, 50.0709506667,36,sunday,6.45,6,45
1802838360064, 50.6132766667,43,sunday,6.0,6,0
1802838360064, 37.8566426667,43,sunday,6.15,6,15
1802838360064, 41.5804355556,43,sunday,6.30,6,30
1802838360064, 39.8109584444,43,sunday,6.45,6,45
1802838360064, 47.1090964444,50,sunday,6.0,6,0
1802838360064, 33.8267024444,50,sunday,6.15,6,15
1802838360064, 30.6635004444,50,sunday,6.30,6,30
1802838360064, 37.7582413333,50,sunday,6.45,6,45
1802838360064, 45.6628042222,57,sunday,6.0,6,0
1802838360064, 43.9871233333,57,sunday,6.15,6,15
1802838360064, 50.6105602222,57,sunday,6.30,6,30
1802838360064, 58.8938542222,57,sunday,6.45,6,45
