road_segment_id,traffic_speed,day,week_day,time,hour,min
1802838360064, 39.9060162222,0,saturday,6.0,6,0
1802838360064, 36.0333726667,0,saturday,6.15,6,15
1802838360064, 34.7050577778,0,saturday,6.30,6,30
1802838360064, 31.6920111111,0,saturday,6.45,6,45
1802838360064, 36.935004,7,saturday,6.0,6,0
1802838360064, 33.0452762222,7,saturday,6.15,6,15
1802838360064, 36.124354,7,saturday,6.30,6,30
1802838360064, 44.7626462222,7,saturday,6.45,6,45
1802838360064, 44.5766835556,14,saturday,6.0,6,0
1802838360064, 42.0502375556,14,saturday,6.15,6,15
1802838360064, 35.651538,14,saturday,6.30,6,30
1802838360064, 39.2399397778,14,saturday,6.45,6,45
1802838360064, 41.4259864444,21,saturday,6.0,6,0
1802838360064, 37.6444182222,21,saturday,6.15,6,15
1802838360064, 41.2182788889,21,saturday,6.30,6,30
1802838360064, 37.944196,21,saturday,6.45,6,45
1802838360064, 33.6395705556,28,saturday,6.0,6,0
1802838360064, 39.7519097778,28,saturday,6.15,6,15
1802838360064, 40.4942078889,28,saturday,6.30,6,30
1802838360064, 41.8275186667,28,saturday,6.45,6,45
1802838360064, 40.8358624444,35,saturday,6.0,6,0
1802838360064, 32.2182411111,35,saturday,6.15,6,15
1802838360064, 34.0538935556,35,saturday,6.30,6,30
1802838360064, 34.5748308889,35,saturday,6.45,6,45
1802838360064, 41.0906617778,42,saturday,6.0,6,0
1802838360064, 36.9686686667,42,saturday,6.15,6,15
1802838360064, 40.3134853333,42,saturday,6.30,6,30
1802838360064, 40.5938324444,42,saturday,6.45,6,45
1802838360064, 42.2912655556,49,saturday,6.0,6,0
1802838360064, 35.2148395556,49,saturday,6.15,6,15
1802838360064, 36.484584,49,saturday,6.30,6,30
1802838360064, 42.0583864444,49,saturday,6.45,6,45
1802838360064, 55.8903604444,56,saturday,6.0,6,0
1802838360064, 44.47875,56,saturday,6.15,6,15
1802838360064, 35.0118086667,56,saturday,6.30,6,30
1802838360064, 31.4271104444,56,saturday,6.45,6,45
