road_segment_id,traffic_speed,day,week_day,time,hour,min
1802838360064, 57.9704986667,3,tuesday,6.0,6,0
1802838360064, 55.6051773333,3,tuesday,6.15,6,15
1802838360064, 43.1806322222,3,tuesday,6.30,6,30
1802838360064, 38.8686431111,3,tuesday,6.45,6,45
1802838360064, 35.4386451111,10,tuesday,6.0,6,0
1802838360064, 37.4090164444,10,tuesday,6.15,6,15
1802838360064, 36.9900686667,10,tuesday,6.30,6,30
1802838360064, 42.8153982222,10,tuesday,6.45,6,45
1802838360064, 38.4150864444,17,tuesday,6.0,6,0
1802838360064, 42.7228677778,17,tuesday,6.15,6,15
1802838360064, 40.4756475556,17,tuesday,6.30,6,30
1802838360064, 31.831616,17,tuesday,6.45,6,45
1802838360064, 46.8063535556,24,tuesday,6.0,6,0
1802838360064, 37.6103115556,24,tuesday,6.15,6,15
1802838360064, 31.8197944444,24,tuesday,6.30,6,30
1802838360064, 31.7065037778,24,tuesday,6.45,6,45
1802838360064, 44.3308851111,31,tuesday,6.0,6,0
1802838360064, 43.3187048889,31,tuesday,6.15,6,15
1802838360064, 36.0399371111,31,tuesday,6.30,6,30
1802838360064, 28.4682115556,31,tuesday,6.45,6,45
1802838360064, 40.2139935556,38,tuesday,6.0,6,0
1802838360064, 44.6192695556,38,tuesday,6.15,6,15
1802838360064, 39.0953822222,38,tuesday,6.30,6,30
1802838360064, 37.6204977778,38,tuesday,6.45,6,45
1802838360064, 51.6841362222,45,tuesday,6.0,6,0
1802838360064, 43.2146828889,45,tuesday,6.15,6,15
1802838360064, 38.972992,45,tuesday,6.30,6,30
1802838360064, 35.9647384444,45,tuesday,6.45,6,45
1802838360064, 45.3265735556,52,tuesday,6.0,6,0
1802838360064, 36.5592626667,52,tuesday,6.15,6,15
1802838360064, 32.0991466667,52,tuesday,6.30,6,30
1802838360064, 32.3542368889,52,tuesday,6.45,6,45
1802838360064, 44.6328064444,59,tuesday,6.0,6,0
1802838360064, 38.7620142222,59,tuesday,6.15,6,15
1802838360064, 40.9399931111,59,tuesday,6.30,6,30
1802838360064, 38.8346164444,59,tuesday,6.45,6,45
